0.34921,8.00000,7.84547,7.76820,7.69093,7.61365,7.53635,7.45905,7.38173,7.30439,7.22704,7.14966,7.07227,6.99485,6.91740,6.83993,6.76243,6.68490,6.60734,6.52975,6.45212,6.37446,6.29676,6.21902,6.14124,6.06343,5.98557,5.90768,5.82974,5.75177,5.67375,5.59569,5.51758,5.43944,5.36125,5.28302,5.20474,5.12643,5.04807,4.96968,4.89124,4.81277,4.73426,4.65571,4.57712,4.49850,4.41984,4.34115,4.26243,4.18368,4.10490,4.02610,3.94727,3.86841,3.78954,3.71064,3.63173,3.55280,3.47385,3.39490,3.31593,3.23695,3.15797,3.07899,3.00000
0.36508,8.00000,7.84505,7.76757,7.69009,7.61260,7.53510,7.45759,7.38007,7.30254,7.22500,7.14744,7.06986,6.99227,6.91466,6.83703,6.75937,6.68170,6.60400,6.52627,6.44852,6.37074,6.29294,6.21511,6.13724,6.05935,5.98143,5.90348,5.82550,5.74749,5.66944,5.59136,5.51325,5.43511,5.35694,5.27874,5.20050,5.12223,5.04393,4.96560,4.88724,4.80886,4.73044,4.65199,4.57352,4.49502,4.41650,4.33795,4.25937,4.18078,4.10216,4.02352,3.94486,3.86619,3.78750,3.70879,3.63007,3.55134,3.47260,3.39385,3.31509,3.23632,3.15755,3.07878,3.00000
0.38095,8.00000,7.84473,7.76709,7.68945,7.61180,7.53415,7.45649,7.37882,7.30115,7.22346,7.14576,7.06805,6.99033,6.91259,6.83483,6.75706,6.67928,6.60147,6.52365,6.44581,6.36794,6.29006,6.21216,6.13423,6.05628,5.97831,5.90032,5.82230,5.74426,5.66619,5.58810,5.50999,5.43185,5.35369,5.27551,5.19730,5.11907,5.04081,4.96253,4.88423,4.80591,4.72756,4.64919,4.57081,4.49240,4.41397,4.33553,4.25706,4.17858,4.10009,4.02158,3.94305,3.86451,3.78596,3.70740,3.62882,3.55024,3.47165,3.39305,3.31445,3.23584,3.15723,3.07862,3.00000
0.39683,8.00000,7.84449,7.76673,7.68897,7.61120,7.53344,7.45566,7.37788,7.30010,7.22230,7.14450,7.06668,6.98886,6.91103,6.83318,6.75533,6.67746,6.59957,6.52167,6.44376,6.36583,6.28789,6.20993,6.13196,6.05397,5.97596,5.89793,5.81989,5.74182,5.66375,5.58565,5.50753,5.42940,5.35125,5.27307,5.19489,5.11668,5.03846,4.96022,4.88196,4.80368,4.72539,4.64708,4.56876,4.49042,4.41207,4.33371,4.25533,4.17693,4.09853,4.02011,3.94168,3.86325,3.78480,3.70635,3.62788,3.54941,3.47094,3.39245,3.31397,3.23548,3.15699,3.07849,3.00000
0.41270,8.00000,7.84431,7.76646,7.68861,7.61075,7.53290,7.45504,7.37717,7.29930,7.22143,7.14354,7.06565,6.98776,6.90985,6.83194,6.75401,6.67608,6.59814,6.52018,6.44222,6.36424,6.28626,6.20826,6.13025,6.05222,5.97418,5.89613,5.81807,5.73999,5.66190,5.58380,5.50568,5.42755,5.34940,5.27124,5.19307,5.11488,5.03668,4.95847,4.88025,4.80201,4.72376,4.64549,4.56722,4.48893,4.41064,4.33233,4.25401,4.17569,4.09735,4.01901,3.94065,3.86229,3.78393,3.70555,3.62717,3.54879,3.47040,3.39200,3.31361,3.23521,3.15681,3.07840,3.00000
0.42857,8.00000,7.84417,7.76625,7.68833,7.61041,7.53249,7.45457,7.37664,7.29870,7.22077,7.14283,7.06488,6.98692,6.90896,6.83100,6.75303,6.67505,6.59706,6.51906,6.44106,6.36305,6.28502,6.20699,6.12895,6.05090,5.97285,5.89478,5.81670,5.73861,5.66051,5.58240,5.50428,5.42615,5.34801,5.26986,5.19170,5.11353,5.03535,4.95715,4.87895,4.80074,4.72252,4.64430,4.56606,4.48781,4.40956,4.33130,4.25303,4.17475,4.09646,4.01817,3.93988,3.86158,3.78327,3.70495,3.62664,3.54832,3.46999,3.39166,3.31333,3.23500,3.15667,3.07833,3.00000
0.44444,8.00000,7.84407,7.76610,7.68813,7.61016,7.53219,7.45421,7.37623,7.29825,7.22027,7.14228,7.06429,6.98630,6.90830,6.83029,6.75228,6.67427,6.59624,6.51822,6.44018,6.36214,6.28410,6.20604,6.12798,6.04991,5.97184,5.89375,5.81566,5.73757,5.65946,5.58135,5.50323,5.42510,5.34696,5.26882,5.19066,5.11250,5.03434,4.95616,4.87798,4.79979,4.72160,4.64339,4.56518,4.48697,4.40874,4.33052,4.25228,4.17404,4.09580,4.01755,3.93929,3.86103,3.78277,3.70450,3.62623,3.54796,3.46969,3.39141,3.31313,3.23485,3.15657,3.07828,3.00000
0.46032,8.00000,7.84399,7.76598,7.68797,7.60997,7.53196,7.45394,7.37593,7.29791,7.21990,7.14188,7.06385,6.98582,6.90779,6.82976,6.75172,6.67368,6.59563,6.51758,6.43952,6.36146,6.28339,6.20532,6.12725,6.04916,5.97108,5.89298,5.81489,5.73678,5.65867,5.58055,5.50243,5.42430,5.34617,5.26803,5.18989,5.11173,5.03358,4.95541,4.87725,4.79907,4.72089,4.64271,4.56452,4.48633,4.40813,4.32993,4.25172,4.17351,4.09529,4.01707,3.93885,3.86063,3.78240,3.70416,3.62593,3.54769,3.46946,3.39122,3.31297,3.23473,3.15649,3.07824,3.00000
0.47619,8.00000,7.84393,7.76589,7.68786,7.60982,7.53178,7.45374,7.37570,7.29766,7.21961,7.14157,7.06352,6.98547,6.90741,6.82936,6.75130,6.67323,6.59517,6.51710,6.43902,6.36095,6.28287,6.20478,6.12669,6.04860,5.97050,5.89240,5.81430,5.73619,5.65807,5.57996,5.50183,5.42371,5.34557,5.26744,5.18930,5.11115,5.03300,4.95485,4.87669,4.79853,4.72037,4.64220,4.56402,4.48585,4.40767,4.32948,4.25130,4.17311,4.09491,4.01672,3.93852,3.86032,3.78211,3.70391,3.62570,3.54749,3.46928,3.39107,3.31286,3.23464,3.15643,3.07821,3.00000
0.49206,8.00000,7.84389,7.76583,7.68777,7.60971,7.53165,7.45359,7.37553,7.29747,7.21940,7.14134,7.06327,6.98520,6.90713,6.82905,6.75098,6.67290,6.59482,6.51673,6.43865,6.36056,6.28247,6.20437,6.12628,6.04818,5.97007,5.89197,5.81386,5.73574,5.65763,5.57951,5.50138,5.42326,5.34513,5.26699,5.18886,5.11072,5.03257,4.95443,4.87628,4.79812,4.71997,4.64181,4.56365,4.48548,4.40732,4.32915,4.25098,4.17280,4.09463,4.01645,3.93827,3.86009,3.78190,3.70372,3.62553,3.54734,3.46915,3.39096,3.31277,3.23458,3.15639,3.07819,3.00000
